id,trial_index,trial_type,time_elapsed,response,rt,is_extra,color,extra_reason,seen_type,unseen_type,difficulty_label,difficulty_bin,metric_name,metric_diff,raw_value_diff,separation_mode,separation_line,cross_side,lure_bin,lure_bins_present_1,lure_side,lure_sides_1,left_mushroom_name,left_mushroom_image,left_mushroom_value,left_mushroom_type_key,left_mushroom_status,left_mushroom_lure_bin,left_mushroom_lure_distance_norm,left_mushroom_lure_anchor_image,left_mushroom_lure_anchor_type,left_mushroom_lure_anchor_scope,right_mushroom_name,right_mushroom_image,right_mushroom_value,right_mushroom_type_key,right_mushroom_status,right_mushroom_lure_bin,right_mushroom_lure_distance_norm,right_mushroom_lure_anchor_image,right_mushroom_lure_anchor_type,right_mushroom_lure_anchor_scope,selected_side,selected_mushroom_name,selected_mushroom_image,selected_mushroom_value,selected_mushroom_type_key,selected_mushroom_status,selected_mushroom_lure_bin,selected_mushroom_lure_distance_norm,other_mushroom_name,other_mushroom_image,other_mushroom_value,other_mushroom_type_key,other_mushroom_status,other_mushroom_lure_bin,other_mushroom_lure_distance_norm,correct,lure_bins_present_2,lure_sides_2,__source_file__,__row_in_file__,tested_mushroom_name,tested_mushroom_image,tested_mushroom_value,tested_mushroom_type_key,tested_mushroom_lure_bin,tested_mushroom_lure_distance_norm,tested_mushroom_lure_anchor_image,tested_mushroom_lure_anchor_type,tested_mushroom_lure_anchor_scope,event,threshold_ms,phase,memory_subphase,_pid,left_stem_type,left_cap_type,left_stem_size,left_cap_round,left_stim72_id,right_stem_type,right_cap_type,right_stem_size,right_cap_round,right_stim72_id,selected_stem_type,selected_cap_type,selected_stem_size,selected_cap_round,selected_stim72_id,other_stem_type,other_cap_type,other_stem_size,other_cap_round,other_stim72_id,tested_stem_type,tested_cap_type,tested_stem_size,tested_cap_round,tested_stim72_id,chosen_side,chosen_stim72_id,chosen_stem_type,chosen_cap_type,chosen_cap_props,memory_trial_key,lure_bin_trial,difficulty_bin_trial,difficulty_label_trial,separation_mode_trial,cross_side_trial,seen_type_trial,unseen_type_trial,left_mushroom_image_trial,right_mushroom_image_trial,left_mushroom_status_trial,right_mushroom_status_trial,selected_mushroom_status_trial,other_mushroom_status_trial,left_mushroom_lure_bin_trial,right_mushroom_lure_bin_trial,selected_mushroom_lure_bin_trial,other_mushroom_lure_bin_trial,tested_mushroom_lure_bin_trial,memory_lure_bin,memory_difficulty_bin,memory_difficulty_label,memory_color_pair_type,memory_seen_pair_type
63c1d184883ce15537788b40,46,memory_choice,3278972,,1223.5,0,,,,,,,,,,,,,2,2,left,left,black-04-1.089-+1,black-04-1.089-+1.png,1,c:black|s:thin|r:neutral,seen_fallback,2,0.006000000000000005,black-03-1.083-+1.png,c:black|s:thin|r:neutral,type,white-13-0.204-+3,white-13-0.204-+3.png,3,c:white|s:thick|r:flat,seen,,,,,,left,black-04-1.089-+1,black-04-1.089-+1.png,1,c:black|s:thin|r:neutral,seen_fallback,2,0.006000000000000005,white-13-0.204-+3,white-13-0.204-+3.png,3,c:white|s:thick|r:flat,seen,,,0,,,data_63c1d184883ce15537788b40.csv,1117,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,neutral,4,1.089,2,thick,flat,13,0.204,61,thin,neutral,4,1.089,2,thick,flat,13,0.204,61,neutral,neutral,,,,left,2,thin,neutral,stem=thin|cap=neutral,63c1d184883ce15537788b40|46,2,,,,,,,black-04-1.089-+1.png,white-13-0.204-+3.png,seen_fallback,seen,seen_fallback,seen,2,,2,,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,47,memory_choice,3282454.5,,2456.8000000044703,0,,,,,,,,,,,,,,2,,left,white-03-0.899--1,white-03-0.899--1.png,-1,c:white|s:thin|r:neutral,seen_fallback,2,0.01200000000000001,white-03-0.887--3.png,c:white|s:thin|r:neutral,type,yellow-06-0.200--1,yellow-06-0.200--1.png,-1,c:yellow|s:neutral|r:flat,seen_fallback,1,0.3333333333333333,yellow-08-0.393--1.png,c:yellow|s:neutral|r:flat,type,right,yellow-06-0.200--1,yellow-06-0.200--1.png,-1,c:yellow|s:neutral|r:flat,seen_fallback,1,0.3333333333333333,white-03-0.899--1,white-03-0.899--1.png,-1,c:white|s:thin|r:neutral,seen_fallback,2,0.01200000000000001,,1,right,data_63c1d184883ce15537788b40.csv,1118,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,neutral,3,0.899,56,neutral,flat,6,0.2,67,neutral,flat,6,0.2,67,thin,neutral,3,0.899,56,neutral,neutral,,,,right,67,neutral,flat,stem=neutral|cap=flat,63c1d184883ce15537788b40|47,,,,,,,,white-03-0.899--1.png,yellow-06-0.200--1.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,2,1,1,2,,1,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,48,memory_choice,3284543.1999999955,,1068.2000000029802,0,,,,,,,,,,,,,,2,,left,cyan-14-1.106-+1,cyan-14-1.106-+1.png,1,c:cyan|s:thick|r:neutral,seen,2,0.040000000000000036,cyan-14-1.066-+1.png,c:cyan|s:thick|r:neutral,type,magenta-06-0.814--4,magenta-06-0.814--4.png,-4,c:magenta|s:neutral|r:neutral,seen_fallback,1,0.26653663496370966,magenta-07-1.022--4.png,c:magenta|s:neutral|r:neutral,type,left,cyan-14-1.106-+1,cyan-14-1.106-+1.png,1,c:cyan|s:thick|r:neutral,seen,2,0.040000000000000036,magenta-06-0.814--4,magenta-06-0.814--4.png,-4,c:magenta|s:neutral|r:neutral,seen_fallback,1,0.26653663496370966,1,1,right,data_63c1d184883ce15537788b40.csv,1119,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thick,neutral,14,1.106,26,neutral,neutral,6,0.814,41,thick,neutral,14,1.106,26,neutral,neutral,6,0.814,41,neutral,neutral,,,,left,26,thick,neutral,stem=thick|cap=neutral,63c1d184883ce15537788b40|48,,,,,,,,cyan-14-1.106-+1.png,magenta-06-0.814--4.png,seen,seen_fallback,seen,seen_fallback,2,1,2,1,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,49,memory_choice,3286288.599999994,,734.8000000044703,1,black,within_color_close,c:black|s:neutral|r:neutral,c:black|s:thin|r:flat,close,1,abs(abs(v-line)_diff),1,5,zero_classifier,0,true,1,1,left,left,black-04-0.202--2,black-04-0.202--2.png,-2,c:black|s:thin|r:flat,unseen_extra,1,0.26731774684404663,black-07-0.809-+3.png,c:black|s:neutral|r:neutral,color,black-10-1.145-+3,black-10-1.145-+3.png,3,c:black|s:neutral|r:neutral,seen_extra,,,,,,left,black-04-0.202--2,black-04-0.202--2.png,-2,c:black|s:thin|r:flat,unseen_extra,1,0.26731774684404663,black-10-1.145-+3,black-10-1.145-+3.png,3,c:black|s:neutral|r:neutral,seen_extra,,,0,,,data_63c1d184883ce15537788b40.csv,1120,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,flat,4,0.202,1,neutral,neutral,10,1.145,5,thin,flat,4,0.202,1,neutral,neutral,10,1.145,5,neutral,neutral,,,,left,1,thin,flat,stem=thin|cap=flat,63c1d184883ce15537788b40|49,1,1,close,zero_classifier,true,c:black|s:neutral|r:neutral,c:black|s:thin|r:flat,black-04-0.202--2.png,black-10-1.145-+3.png,unseen_extra,seen_extra,unseen_extra,seen_extra,1,,1,,,1,1,close,within_color,seen_vs_unseen
63c1d184883ce15537788b40,50,memory_choice,3288364.299999997,,993.6999999955297,1,red,within_color_close,c:red|s:thick|r:neutral,c:red|s:neutral|r:neutral,close,1,abs(abs(v-line)_diff),1,2,range_middle,5.5,true,2,2,left,left,red-07-1.211-+4,red-07-1.211-+4.png,4,c:red|s:neutral|r:neutral,unseen_extra,2,0.16900230110201983,red-08-1.239-+6.png,c:red|s:neutral|r:neutral,type,red-14-0.995-+6,red-14-0.995-+6.png,6,c:red|s:thick|r:neutral,seen_extra,,,,,,left,red-07-1.211-+4,red-07-1.211-+4.png,4,c:red|s:neutral|r:neutral,unseen_extra,2,0.16900230110201983,red-14-0.995-+6,red-14-0.995-+6.png,6,c:red|s:thick|r:neutral,seen_extra,,,0,,,data_63c1d184883ce15537788b40.csv,1121,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,neutral,neutral,7,1.211,50,thick,neutral,14,0.995,53,neutral,neutral,7,1.211,50,thick,neutral,14,0.995,53,neutral,neutral,,,,left,50,neutral,neutral,stem=neutral|cap=neutral,63c1d184883ce15537788b40|50,2,1,close,range_middle,true,c:red|s:thick|r:neutral,c:red|s:neutral|r:neutral,red-07-1.211-+4.png,red-14-0.995-+6.png,unseen_extra,seen_extra,unseen_extra,seen_extra,2,,2,,,2,1,close,within_color,seen_vs_unseen
63c1d184883ce15537788b40,51,memory_choice,3290660.3999999985,,1279.5,0,,,,,,,,,,,,,,2,,left,blue-06-1.997--5,blue-06-1.997--5.png,-5,c:blue|s:neutral|r:round,seen_fallback,2,0.16666666666666666,blue-07-1.782--6.png,c:blue|s:neutral|r:round,type,green-03-1.039-+3,green-03-1.039-+3.png,3,c:green|s:thin|r:neutral,seen,2,0.018000000000000016,green-04-1.057-+3.png,c:green|s:thin|r:neutral,type,right,green-03-1.039-+3,green-03-1.039-+3.png,3,c:green|s:thin|r:neutral,seen,2,0.018000000000000016,blue-06-1.997--5,blue-06-1.997--5.png,-5,c:blue|s:neutral|r:round,seen_fallback,2,0.16666666666666666,1,2,right,data_63c1d184883ce15537788b40.csv,1122,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,neutral,round,6,1.997,15,thin,neutral,3,1.039,29,thin,neutral,3,1.039,29,neutral,round,6,1.997,15,neutral,neutral,,,,right,29,thin,neutral,stem=thin|cap=neutral,63c1d184883ce15537788b40|51,,,,,,,,blue-06-1.997--5.png,green-03-1.039-+3.png,seen_fallback,seen,seen,seen_fallback,2,2,2,2,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,52,memory_choice,3292972.099999994,,1289.8999999985099,0,,,,,,,,,,,,,2,2,right,right,yellow-06-1.617-+3,yellow-06-1.617-+3.png,3,c:yellow|s:neutral|r:round,seen,,,,,,green-09-0.353-+3,green-09-0.353-+3.png,3,c:green|s:neutral|r:flat,seen,2,0.10199999999999998,green-09-0.702-+3.png,c:green|s:neutral|r:flat,type,right,green-09-0.353-+3,green-09-0.353-+3.png,3,c:green|s:neutral|r:flat,seen,2,0.10199999999999998,yellow-06-1.617-+3,yellow-06-1.617-+3.png,3,c:yellow|s:neutral|r:round,seen,,,,,,data_63c1d184883ce15537788b40.csv,1123,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,neutral,round,6,1.617,69,neutral,flat,9,0.353,31,neutral,flat,9,0.353,31,neutral,round,6,1.617,69,neutral,neutral,,,,right,31,neutral,flat,stem=neutral|cap=flat,63c1d184883ce15537788b40|52,2,,,,,,,yellow-06-1.617-+3.png,green-09-0.353-+3.png,seen,seen,seen,seen,,2,2,,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,53,memory_choice,3295082.299999997,,1088.3999999985099,0,,,,,,,,,,,,,,,,,black-03-0.205--1,black-03-0.205--1.png,-1,c:black|s:thin|r:flat,seen,,,,,,green-08-1.833--1,green-08-1.833--1.png,-1,c:green|s:neutral|r:round,seen_fallback,,,,,,left,black-03-0.205--1,black-03-0.205--1.png,-1,c:black|s:thin|r:flat,seen,,,green-08-1.833--1,green-08-1.833--1.png,-1,c:green|s:neutral|r:round,seen_fallback,,,,,,data_63c1d184883ce15537788b40.csv,1124,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,flat,3,0.205,1,neutral,round,8,1.833,33,thin,flat,3,0.205,1,neutral,round,8,1.833,33,neutral,neutral,,,,left,1,thin,flat,stem=thin|cap=flat,63c1d184883ce15537788b40|53,,,,,,,,black-03-0.205--1.png,green-08-1.833--1.png,seen,seen_fallback,seen,seen_fallback,,,,,,,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,54,memory_choice,3297019,,923.8999999985099,1,green,within_color_middle,c:green|s:thick|r:round,c:green|s:thin|r:neutral,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,green-13-1.998--1,green-13-1.998--1.png,-1,c:green|s:thick|r:round,seen_extra,,,,,,green-04-0.983-+3,green-04-0.983-+3.png,3,c:green|s:thin|r:neutral,unseen_extra,2,0.07399999999999995,green-04-1.057-+3.png,c:green|s:thin|r:neutral,type,right,green-04-0.983-+3,green-04-0.983-+3.png,3,c:green|s:thin|r:neutral,unseen_extra,2,0.07399999999999995,green-13-1.998--1,green-13-1.998--1.png,-1,c:green|s:thick|r:round,seen_extra,,,1,,,data_63c1d184883ce15537788b40.csv,1125,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thick,round,13,1.998,36,thin,neutral,4,0.983,29,thin,neutral,4,0.983,29,thick,round,13,1.998,36,neutral,neutral,,,,right,29,thin,neutral,stem=thin|cap=neutral,63c1d184883ce15537788b40|54,2,2,middle,zero_classifier,true,c:green|s:thick|r:round,c:green|s:thin|r:neutral,green-13-1.998--1.png,green-04-0.983-+3.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,2,middle,within_color,seen_vs_unseen
63c1d184883ce15537788b40,55,memory_choice,3299118.8999999985,,1079.2000000029802,1,white,within_color_middle,c:white|s:thin|r:flat,c:white|s:thick|r:round,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,white-03-0.220--1,white-03-0.220--1.png,-1,c:white|s:thin|r:flat,seen_extra,,,,,,white-13-1.997-+3,white-13-1.997-+3.png,3,c:white|s:thick|r:round,unseen_extra,2,0,white-13-1.768-+1.png,c:white|s:thick|r:round,type,left,white-03-0.220--1,white-03-0.220--1.png,-1,c:white|s:thin|r:flat,seen_extra,,,white-13-1.997-+3,white-13-1.997-+3.png,3,c:white|s:thick|r:round,unseen_extra,2,0,0,,,data_63c1d184883ce15537788b40.csv,1126,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,flat,3,0.22,55,thick,round,13,1.997,63,thin,flat,3,0.22,55,thick,round,13,1.997,63,neutral,neutral,,,,left,55,thin,flat,stem=thin|cap=flat,63c1d184883ce15537788b40|55,2,2,middle,zero_classifier,true,c:white|s:thin|r:flat,c:white|s:thick|r:round,white-03-0.220--1.png,white-13-1.997-+3.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,2,middle,within_color,seen_vs_unseen
63c1d184883ce15537788b40,56,memory_choice,3301639.299999997,,1497.5999999940395,0,,,,,,,,,,,,,,2,,left,yellow-04-0.240-+1,yellow-04-0.240-+1.png,1,c:yellow|s:thin|r:flat,seen_fallback,2,0,yellow-03-0.222--1.png,c:yellow|s:thin|r:flat,type,cyan-14-0.205-+3,cyan-14-0.205-+3.png,3,c:cyan|s:thick|r:flat,seen_fallback,2,0,cyan-14-0.526-+2.png,c:cyan|s:thick|r:flat,type,left,yellow-04-0.240-+1,yellow-04-0.240-+1.png,1,c:yellow|s:thin|r:flat,seen_fallback,2,0,cyan-14-0.205-+3,cyan-14-0.205-+3.png,3,c:cyan|s:thick|r:flat,seen_fallback,2,0,0,2,right,data_63c1d184883ce15537788b40.csv,1127,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,flat,4,0.24,64,thick,flat,14,0.205,25,thin,flat,4,0.24,64,thick,flat,14,0.205,25,neutral,neutral,,,,left,64,thin,flat,stem=thin|cap=flat,63c1d184883ce15537788b40|56,,,,,,,,yellow-04-0.240-+1.png,cyan-14-0.205-+3.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,2,2,2,2,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,57,memory_choice,3303741.5,,1086.5,0,,,,,,,,,,,,,2,2,left,left,black-04-1.960-+2,black-04-1.960-+2.png,2,c:black|s:thin|r:round,seen_fallback,2,0.0010000000000000009,black-03-1.599-+2.png,c:black|s:thin|r:round,type,blue-05-1.909--5,blue-05-1.909--5.png,-5,c:blue|s:thin|r:round,seen,,,,,,left,black-04-1.960-+2,black-04-1.960-+2.png,2,c:black|s:thin|r:round,seen_fallback,2,0.0010000000000000009,blue-05-1.909--5,blue-05-1.909--5.png,-5,c:blue|s:thin|r:round,seen,,,1,,,data_63c1d184883ce15537788b40.csv,1128,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thin,round,4,1.96,3,thin,round,5,1.909,12,thin,round,4,1.96,3,thin,round,5,1.909,12,neutral,neutral,,,,left,3,thin,round,stem=thin|cap=round,63c1d184883ce15537788b40|57,2,,,,,,,black-04-1.960-+2.png,blue-05-1.909--5.png,seen_fallback,seen,seen_fallback,seen,2,,2,,,2,,,cross_color,seen_vs_seen
63c1d184883ce15537788b40,58,memory_choice,3305910.5,,1158.2999999970198,1,yellow,within_color_middle,c:yellow|s:neutral|r:neutral,c:yellow|s:neutral|r:round,middle,2,abs(abs(v-line)_diff),1,7,zero_classifier,0,true,1,1,left,left,yellow-09-1.801-+3,yellow-09-1.801-+3.png,3,c:yellow|s:neutral|r:round,unseen_extra,1,0.35284384333268143,yellow-08-1.289--2.png,c:yellow|s:neutral|r:neutral,color,yellow-07-0.806--4,yellow-07-0.806--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,,,,right,yellow-07-0.806--4,yellow-07-0.806--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,yellow-09-1.801-+3,yellow-09-1.801-+3.png,3,c:yellow|s:neutral|r:round,unseen_extra,1,0.35284384333268143,0,,,data_63c1d184883ce15537788b40.csv,1129,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,neutral,round,9,1.801,69,neutral,neutral,7,0.806,68,neutral,neutral,7,0.806,68,neutral,round,9,1.801,69,neutral,neutral,,,,right,68,neutral,neutral,stem=neutral|cap=neutral,63c1d184883ce15537788b40|58,1,2,middle,zero_classifier,true,c:yellow|s:neutral|r:neutral,c:yellow|s:neutral|r:round,yellow-09-1.801-+3.png,yellow-07-0.806--4.png,unseen_extra,seen_extra,seen_extra,unseen_extra,1,,,1,,1,2,middle,within_color,seen_vs_unseen
63c1d184883ce15537788b40,59,memory_choice,3308181.1999999955,,1243.1000000014901,0,,,,,,,,,,,,,,1,,left,magenta-14-1.030--1,magenta-14-1.030--1.png,-1,c:magenta|s:thick|r:neutral,seen_fallback,1,0.40762946137120387,magenta-11-0.658--1.png,c:magenta|s:thick|r:flat,color,white-04-1.995--1,white-04-1.995--1.png,-1,c:white|s:thin|r:round,seen,2,0,white-03-1.612--3.png,c:white|s:thin|r:round,type,right,white-04-1.995--1,white-04-1.995--1.png,-1,c:white|s:thin|r:round,seen,2,0,magenta-14-1.030--1,magenta-14-1.030--1.png,-1,c:magenta|s:thick|r:neutral,seen_fallback,1,0.40762946137120387,,2,right,data_63c1d184883ce15537788b40.csv,1130,,,,,,,,,,,,memory,value_judgment,63c1d184883ce15537788b40,thick,neutral,14,1.03,44,thin,round,4,1.995,57,thin,round,4,1.995,57,thick,neutral,14,1.03,44,neutral,neutral,,,,right,57,thin,round,stem=thin|cap=round,63c1d184883ce15537788b40|59,,,,,,,,magenta-14-1.030--1.png,white-04-1.995--1.png,seen_fallback,seen,seen,seen_fallback,1,2,2,1,,2,,,cross_color,seen_vs_seen
63ffcb367b500c516d0648a2,0,memory_choice,1989840.300000012,,4216.900000035763,1,cyan,within_color_close,c:cyan|s:neutral|r:neutral,c:cyan|s:thick|r:neutral,close,1,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,left,left,cyan-12-1.111--1,cyan-12-1.111--1.png,-1,c:cyan|s:thick|r:neutral,unseen_extra,2,0.19299999999999995,cyan-12-0.918-+1.png,c:cyan|s:thick|r:neutral,type,cyan-10-1.118-+3,cyan-10-1.118-+3.png,3,c:cyan|s:neutral|r:neutral,seen_extra,,,,,,left,cyan-12-1.111--1,cyan-12-1.111--1.png,-1,c:cyan|s:thick|r:neutral,unseen_extra,2,0.19299999999999995,cyan-10-1.118-+3,cyan-10-1.118-+3.png,3,c:cyan|s:neutral|r:neutral,seen_extra,,,0,,,data_63ffcb367b500c516d0648a2.csv,1018,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,thick,neutral,12,1.111,26,neutral,neutral,10,1.118,23,thick,neutral,12,1.111,26,neutral,neutral,10,1.118,23,neutral,neutral,,,,left,26,thick,neutral,stem=thick|cap=neutral,63ffcb367b500c516d0648a2|0,2,1,close,zero_classifier,true,c:cyan|s:neutral|r:neutral,c:cyan|s:thick|r:neutral,cyan-12-1.111--1.png,cyan-10-1.118-+3.png,unseen_extra,seen_extra,unseen_extra,seen_extra,2,,2,,,2,1,close,within_color,seen_vs_unseen
63ffcb367b500c516d0648a2,1,memory_choice,1994232.8999999762,,3382.399999976158,1,cyan,within_color_far,c:cyan|s:thin|r:flat,c:cyan|s:thick|r:neutral,far,3,abs(abs(v-line)_diff),7,9,zero_classifier,0,true,2,2,right,right,cyan-03-0.274-+8,cyan-03-0.274-+8.png,8,c:cyan|s:thin|r:flat,seen_extra,,,,,,cyan-14-1.103--1,cyan-14-1.103--1.png,-1,c:cyan|s:thick|r:neutral,unseen_extra,2,0.18499999999999994,cyan-12-0.918-+1.png,c:cyan|s:thick|r:neutral,type,right,cyan-14-1.103--1,cyan-14-1.103--1.png,-1,c:cyan|s:thick|r:neutral,unseen_extra,2,0.18499999999999994,cyan-03-0.274-+8,cyan-03-0.274-+8.png,8,c:cyan|s:thin|r:flat,seen_extra,,,0,,,data_63ffcb367b500c516d0648a2.csv,1019,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,thin,flat,3,0.274,19,thick,neutral,14,1.103,26,thick,neutral,14,1.103,26,thin,flat,3,0.274,19,neutral,neutral,,,,right,26,thick,neutral,stem=thick|cap=neutral,63ffcb367b500c516d0648a2|1,2,3,far,zero_classifier,true,c:cyan|s:thin|r:flat,c:cyan|s:thick|r:neutral,cyan-03-0.274-+8.png,cyan-14-1.103--1.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,3,far,within_color,seen_vs_unseen
63ffcb367b500c516d0648a2,2,memory_choice,1998584.5,,3332,1,yellow,within_color_middle,c:yellow|s:neutral|r:neutral,c:yellow|s:neutral|r:round,middle,2,abs(abs(v-line)_diff),1,7,zero_classifier,0,true,2,2,right,right,yellow-08-0.824--4,yellow-08-0.824--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,,,,yellow-09-1.801-+3,yellow-09-1.801-+3.png,3,c:yellow|s:neutral|r:round,unseen_extra,2,0.16666666666666663,yellow-10-1.998-+2.png,c:yellow|s:neutral|r:round,type,left,yellow-08-0.824--4,yellow-08-0.824--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,yellow-09-1.801-+3,yellow-09-1.801-+3.png,3,c:yellow|s:neutral|r:round,unseen_extra,2,0.16666666666666663,0,,,data_63ffcb367b500c516d0648a2.csv,1020,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,neutral,neutral,8,0.824,68,neutral,round,9,1.801,69,neutral,neutral,8,0.824,68,neutral,round,9,1.801,69,neutral,neutral,,,,left,68,neutral,neutral,stem=neutral|cap=neutral,63ffcb367b500c516d0648a2|2,2,2,middle,zero_classifier,true,c:yellow|s:neutral|r:neutral,c:yellow|s:neutral|r:round,yellow-08-0.824--4.png,yellow-09-1.801-+3.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,2,middle,within_color,seen_vs_unseen
63ffcb367b500c516d0648a2,3,memory_choice,2001039.3999999762,,1450.1000000238419,0,,,,,,,,,,,,,,2,,left,green-06-1.943--1,green-06-1.943--1.png,-1,c:green|s:neutral|r:round,seen,2,0,green-03-1.861--2.png,c:green|s:thin|r:round,color,black-08-0.200-+1,black-08-0.200-+1.png,1,c:black|s:neutral|r:flat,seen_fallback,1,0.29301668515253154,black-09-0.841-+2.png,c:black|s:neutral|r:neutral,color,right,black-08-0.200-+1,black-08-0.200-+1.png,1,c:black|s:neutral|r:flat,seen_fallback,1,0.29301668515253154,green-06-1.943--1,green-06-1.943--1.png,-1,c:green|s:neutral|r:round,seen,2,0,1,1,right,data_63ffcb367b500c516d0648a2.csv,1021,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,neutral,round,6,1.943,33,neutral,flat,8,0.2,4,neutral,flat,8,0.2,4,neutral,round,6,1.943,33,neutral,neutral,,,,right,4,neutral,flat,stem=neutral|cap=flat,63ffcb367b500c516d0648a2|3,,,,,,,,green-06-1.943--1.png,black-08-0.200-+1.png,seen,seen_fallback,seen_fallback,seen,2,1,1,2,,1,,,cross_color,seen_vs_seen
63ffcb367b500c516d0648a2,4,memory_choice,2003271.300000012,,1212.4000000357628,1,black,within_color_close,c:black|s:neutral|r:neutral,c:black|s:thin|r:flat,close,1,abs(abs(v-line)_diff),1,3,zero_classifier,0,true,2,2,right,right,black-06-1.106-+2,black-06-1.106-+2.png,2,c:black|s:neutral|r:neutral,seen_extra,,,,,,black-03-0.571--1,black-03-0.571--1.png,-1,c:black|s:thin|r:flat,unseen_extra,2,0,black-03-0.307--2.png,c:black|s:thin|r:flat,type,right,black-03-0.571--1,black-03-0.571--1.png,-1,c:black|s:thin|r:flat,unseen_extra,2,0,black-06-1.106-+2,black-06-1.106-+2.png,2,c:black|s:neutral|r:neutral,seen_extra,,,0,,,data_63ffcb367b500c516d0648a2.csv,1022,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,neutral,neutral,6,1.106,5,thin,flat,3,0.571,1,thin,flat,3,0.571,1,neutral,neutral,6,1.106,5,neutral,neutral,,,,right,1,thin,flat,stem=thin|cap=flat,63ffcb367b500c516d0648a2|4,2,1,close,zero_classifier,true,c:black|s:neutral|r:neutral,c:black|s:thin|r:flat,black-06-1.106-+2.png,black-03-0.571--1.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,1,close,within_color,seen_vs_unseen
63ffcb367b500c516d0648a2,5,memory_choice,2005872.199999988,,1591.4000000357628,1,yellow,within_color_far,c:yellow|s:neutral|r:neutral,c:yellow|s:thin|r:flat,far,3,abs(abs(v-line)_diff),2,6,zero_classifier,0,true,1,1,right,right,yellow-07-1.189--4,yellow-07-1.189--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,,,,yellow-05-0.203-+2,yellow-05-0.203-+2.png,2,c:yellow|s:thin|r:flat,unseen_extra,1,0.3122079079360063,yellow-07-0.864--3.png,c:yellow|s:neutral|r:neutral,color,left,yellow-07-1.189--4,yellow-07-1.189--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,yellow-05-0.203-+2,yellow-05-0.203-+2.png,2,c:yellow|s:thin|r:flat,unseen_extra,1,0.3122079079360063,0,,,data_63ffcb367b500c516d0648a2.csv,1023,,,,,,,,,,,,memory,value_judgment,63ffcb367b500c516d0648a2,neutral,neutral,7,1.189,68,thin,flat,5,0.203,64,neutral,neutral,7,1.189,68,thin,flat,5,0.203,64,neutral,neutral,,,,left,68,neutral,neutral,stem=neutral|cap=neutral,63ffcb367b500c516d0648a2|5,1,3,far,zero_classifier,true,c:yellow|s:neutral|r:neutral,c:yellow|s:thin|r:flat,yellow-07-1.189--4.png,yellow-05-0.203-+2.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,1,,1,,1,3,far,within_color,seen_vs_unseen
